"year","state","population","violent.crime.total","murder.and.nonnegligent.manslaughter.total","legacy.rape.total","revised.rape.total","robbery.total","aggravated.assault.total","property.crime.total","burglary.total","larceny.theft.total","motor.vehicle.theft.total","violent.nr.crime.total","aggregate.crime.total","violent.crime.rate","murder.and.nonnegligent.manslaughter.rate","legacy.rape.rate","revised.rape.rate","robbery.rate","aggravated.assault.rate","property.crime.rate","burglary.rate","larceny.theft.rate","motor.vehicle.theft.rate","violent.nr.crime.rate","aggregate.crime.rate","violent.crime.rate.chg","murder.and.nonnegligent.manslaughter.rate.chg","legacy.rape.rate.chg","revised.rape.rate.chg","robbery.rate.chg","aggravated.assault.rate.chg","property.crime.rate.chg","burglary.rate.chg","larceny.theft.rate.chg","motor.vehicle.theft.rate.chg","violent.nr.crime.rate.chg","aggregate.crime.rate.chg"
1994,"Nevada",1457000,14597,170,1001,NA,5134,8292,82693,19735,51893,11065,13596,96289,1001.85312285518,11.6678105696637,68.7028140013727,NA,352.367879203843,569.114619080302,5675.56623198353,1354.49553877831,3561.63349347975,759.437199725463,933.150308853809,6608.71654083734,126.619141573684,1.3006399433138,7.79568657156707,NA,12.2670872671984,105.255727791605,370.670623632196,109.499138490335,240.035221341524,21.1362638003372,118.823455002117,489.494078634313
1995,"Nevada",1530000,14461,163,937,NA,4966,8395,86203,20235,54563,11405,13524,99727,945.16339869281,10.6535947712418,61.2418300653595,NA,324.575163398693,548.692810457516,5634.18300653595,1322.54901960784,3566.2091503268,745.424836601307,883.921568627451,6518.1045751634,-56.6897241623714,-1.01421579842186,-7.46098393601321,NA,-27.7927158051507,-20.4218086227858,-41.3832254475792,-31.9465191704685,4.57565684704423,-14.0123631241562,-49.2287402263581,-90.6119656739384
1996,"Nevada",1603000,13005,220,856,NA,4931,6998,83047,19558,52295,11194,12149,95196,811.291328758578,13.7242669993762,53.3998752339364,NA,307.610729881472,436.556456643793,5180.72364316906,1220.08733624454,3262.32064878353,698.315658140986,757.891453524641,5938.6150966937,-133.872069934233,3.07067222813434,-7.84195483142311,NA,-16.9644335172205,-112.136353813723,-453.45936336689,-102.461683363302,-303.888501543267,-47.1091784603215,-126.03011510281,-579.489478469699
1997,"Nevada",1677000,13395,187,1005,NA,5071,7132,88307,21975,53112,13220,12390,100697,798.747763864043,11.1508646392367,59.9284436493739,NA,302.385211687537,425.283243887895,5265.77221228384,1310.37567084079,3167.08407871199,788.312462731067,738.819320214669,6004.59153249851,-12.5435648945348,-2.57340236013944,6.5285684154375,NA,-5.22551819393499,-11.2732127558979,85.0485691147824,90.2883345962457,-95.2365700715454,89.9968045900818,-19.0721333099723,65.9764358048096
1998,"Nevada",1747000,11244,170,911,NA,4453,5710,81006,19873,47367,13766,10333,91339,643.61763022324,9.73096737263881,52.146536920435,NA,254.894104178592,326.846021751574,4636.86319404694,1137.55008586148,2711.3337149399,787.979393245564,591.471093302805,5228.33428734974,-155.130133640803,-1.41989726659792,-7.78190672893885,NA,-47.4911075089454,-98.4372221363209,-628.909018236903,-172.82558497931,-455.750363772088,-0.333069485503529,-147.348226911864,-776.257245148767
1999,"Nevada",1809253,10311,165,943,NA,4209,4994,73874,17613,43167,13094,9368,83242,569.903711642319,9.11978590058991,52.1209582076139,NA,232.637447609594,276.025519924521,4083.12159769806,973.495691315698,2385.90180588342,723.724100498935,517.782753434705,4600.90435113276,-73.7139185809211,-0.611181472048898,-0.0255787128211651,NA,-22.2566565689983,-50.8205018270528,-553.741596348882,-164.054394545779,-325.431909056475,-64.2552927466287,-73.6883398681,-627.429936216981
2000,"Nevada",1998257,10474,129,860,NA,4543,4942,74823,17526,44125,13172,9614,84437,524.156802653513,6.45562607812709,43.0375071875139,NA,227.348133898693,247.315535489179,3744.41325615274,877.064361591127,2208.17442401053,659.174470551085,481.119295465999,4225.53255161874,-45.7469089888061,-2.66415982246282,-9.08345102009994,NA,-5.28931371090087,-28.7099844353425,-338.708341545318,-96.431329724571,-177.727381872897,-64.5496299478499,-36.6634579687062,-375.371799514025
2001,"Nevada",2097722,12359,180,883,NA,4932,6364,77486,17711,45073,14702,11476,88962,589.162911005367,8.58073662763703,42.0932802344639,NA,235.112183597255,303.376710546011,3693.81643516157,844.296813400441,2148.66412231935,700.855499441775,547.069630770903,4240.88606593247,65.0061083518542,2.12511054950994,-0.944226953050055,NA,7.76404969856182,56.0611750568325,-50.5968209911666,-32.7675481906856,-59.5103016911712,41.6810288906901,65.9503353049043,15.3535143137378
2002,"Nevada",2167455,13856,181,928,NA,5118,7629,83896,18951,47459,17486,12928,96824,639.2750945233,8.35080774456678,42.8151910881656,NA,236.129469815982,351.979625874586,3870.71473225511,874.343411973951,2189.6187002729,806.752620008259,596.459903435135,4467.17463569024,50.1121835179337,-0.229928883070244,0.72191085370175,NA,1.0172862187278,48.6029153285743,176.898297093539,30.04659857351,40.9545779535465,105.897120566483,49.3902726642318,226.288569757771
2003,"Nevada",2242207,13813,197,871,NA,5225,7520,96128,21958,53321,20849,12942,109070,616.044816557972,8.78598630724104,38.8456551959743,NA,233.029332260581,335.383842794176,4287.2045266115,979.302981392887,2378.05876085482,929.842784363799,577.199161361997,4864.4036879735,-23.2302779653287,0.435178562674251,-3.96953589219129,NA,-3.10013755540157,-16.5957830804101,416.489794356394,104.959569418936,188.440060581918,123.09016435554,-19.2607420731374,397.229052283256
2004,"Nevada",2332898,14379,172,954,NA,4905,8348,98215,23142,52438,22635,13425,111640,616.357851907799,7.37280412602694,40.893343815289,NA,210.253513012571,357.838190953912,4209.99975138219,991.985076072765,2247.76222535233,970.252449957092,575.46450809251,4785.4642594747,0.313035349827146,-1.41318218121409,2.04768861931464,NA,-22.7758192480102,22.4543481597367,-77.2047752293174,12.682094679878,-130.296535502488,40.4096655932933,-1.73465326948747,-78.9394284988048
2005,"Nevada",2412301,14654,206,1016,NA,4702,8730,102424,23481,52012,26931,13638,116062,607.469797508686,8.53956450708266,42.1174637825047,NA,194.917632583993,361.895136635105,4245.90463627881,973.385991217514,2156.11567544846,1116.40296961283,565.352333726181,4811.25697000499,-8.88805439911312,1.16676038105572,1.22411996721578,NA,-15.3358804285772,4.05694568119253,35.9048848966195,-18.5990848552507,-91.6465499038682,146.150519655738,-10.1121743663289,25.7927105302897
2006,"Nevada",2495529,18687,226,1092,NA,7038,10331,102338,24902,50429,27007,17595,119933,748.819188236242,9.05619610110722,43.7582572672968,NA,282.024372387578,413.98036248026,4100.853967235,997.86458101669,2020.773952136,1082.21543408231,705.060930968945,4805.91489820395,141.349390727556,0.516631594024563,1.64079348479208,NA,87.1067398035844,52.0852258451549,-145.050669043802,24.4785897991763,-135.341723312462,-34.1875355305174,139.708597242764,-5.3420718010384
2007,"Nevada",2565382,19365,193,1096,NA,6938,11138,97118,24911,49844,22363,18269,115387,754.858340785115,7.52324605068563,42.7226822360179,NA,270.447052329828,434.165360168583,3785.7130049248,971.044468231242,1942.94650855116,871.722028142398,712.135658549097,4497.8486634739,6.0391525488734,-1.53295005042159,-1.03557503127896,NA,-11.5773200577494,20.1849976883233,-315.140962310201,-26.8201127854481,-77.8274435848366,-210.493405939915,7.07472758015228,-308.066234730049
2008,"Nevada",2600167,18973,165,1106,NA,6486,11216,90006,24254,49814,15938,17867,107873,729.683901072508,6.34574625399061,42.5357294358401,NA,249.44551638414,431.356908998537,3461.54689294957,932.786240268414,1915.80002361387,612.960629067287,687.148171636668,4148.69506458624,-25.1744397126071,-1.17749979669502,-0.186952800177792,NA,-21.0015359456885,-2.80845117004566,-324.166111975234,-38.2582279628285,-27.1464849372953,-258.761399075111,-24.9874869124292,-349.153598887663
2009,"Nevada",2643085,18639,156,1024,NA,6028,11431,80976,22115,46463,12398,17615,98591,705.198659899322,5.90219383788263,38.7426057050757,NA,228.066823427926,432.487036928438,3063.69261677169,836.71164567163,1757.90789929193,469.073071808133,666.456054194246,3730.14867096594,-24.4852411731858,-0.443552416107983,-3.79312373076439,NA,-21.3786929562138,1.13012792990042,-397.854276177879,-96.0745945967835,-157.892124321942,-143.887557259154,-20.6921174424215,-418.546393620301
2010,"Nevada",2704283,17929,158,965,NA,5298,11508,75004,22286,42533,10185,16964,91968,662.985345838435,5.84258378283634,35.6841351293485,NA,195.911448616879,425.547178309371,2773.52629144213,824.100140406903,1572.80136731252,376.624783722709,627.301210709086,3400.82750215122,-42.2133140608873,-0.0596100550462877,-3.05847057572718,NA,-32.1553748110469,-6.93985861906708,-290.166325329558,-12.6115052647274,-185.106531979407,-92.4482880854238,-39.1548434851602,-329.321168814718
2011,"Nevada",2720028,15452,139,913,NA,4308,10092,70075,20342,40156,9577,14539,84614,568.082387387189,5.11024151221973,33.5658309399756,NA,158.380722551386,371.025592383608,2576.26024437984,747.85994850053,1476.30833212011,352.091963759197,534.516556447213,3110.77680082705,-94.9029584512461,-0.732342270616611,-2.1183041893729,NA,-37.5307260654937,-54.5215859257629,-197.266047062294,-76.2401919063725,-96.4930351924081,-24.5328199635128,-92.7846542618732,-290.050701324167
2012,"Nevada",2754354,16763,124,931,NA,4918,10790,77510,22120,45372,10018,15832,93342,608.600056492375,4.50196307373707,33.8010292068485,NA,178.553664489024,391.743399722766,2814.08998262387,803.092122508581,1647.28281114192,363.715048973371,574.799027285527,3388.8890099094,40.5176691051868,-0.608278438482655,0.235198266872885,NA,20.1729419376381,20.7178073391584,237.829738244037,55.2321740080508,170.974479021813,11.6230852141742,40.2824708383138,278.112209082351
2013,"Nevada",2791494,16888,163,1090,1482,5183,10060,79177,23047,46132,9998,15406,94583,604.980702089992,5.83916712699365,39.0471912173195,53.0898508110711,185.671185393914,360.380498758013,2836.36647615936,825.615244023451,1652.59176627283,358.159465863083,551.890851278921,3388.25732743828,-3.61935440238346,1.33720405325657,5.24616201047097,NA,7.11752090489094,-31.3629009647535,22.2764935354867,22.5231215148704,5.30895513090422,-5.55558311028824,-22.9081760066059,-0.631682471119348
2014,"Nevada",2839099,18045,170,995,1357,5954,10564,74538,21927,42426,10185,16688,91226,635.588966781363,5.98781514839743,35.0463298391497,47.7968538610313,209.714419962108,372.089877809826,2625.41038547793,772.322486817121,1494.3473263877,358.740572273105,587.792112920331,3213.20249839826,30.6082646913707,0.148648021403786,-4.00086137816979,-5.2929969500398,24.0432345681932,11.7093790518135,-210.956090681434,-53.2927572063307,-158.244439885125,0.581106410022358,35.9012616414105,-175.054829040023
2015,"Nevada",2883758,20118,178,1232,1688,6287,11965,77137,22360,43426,11351,18430,95567,697.631354642102,6.17250129865266,42.7220314603375,58.5347314164365,218.014132947355,414.909988979658,2674.87771165264,775.377129426256,1505.88225502972,393.618327196665,639.096623225666,3313.97433487831,62.0423878607398,0.184686150255229,7.67570162118784,10.7378775554052,8.29971298524777,42.8201111698316,49.4673261747143,3.05464260913504,11.5349286420192,34.8777549235599,51.3045103053346,100.771836480048
2016,"Nevada",2939254,19924,228,NA,1729,6338,11629,75922,18816,43949,13157,18195,94117,677.85907580631,7.75707033145145,NA,58.8244500135068,215.632946319032,395.64460914232,2583.03637589674,640.16243577452,1495.24335086386,447.630589258363,619.034625792803,3202.07100168954,-19.7722788357925,1.58456903279879,NA,0.289718597070355,-2.38118662832352,-19.2653798373381,-91.8413357559011,-135.214693651736,-10.6389041658629,54.0122620616979,-20.0619974328628,-111.903333188763
2017,"Nevada",2998039,16667,274,NA,1890,4841,9662,78322,20049,45461,12812,14777,93099,555.930059615635,9.13930739393317,NA,63.0412079362543,161.472215671644,322.277328613804,2612.44099893297,668.737131171409,1516.357859254,427.346008507561,492.888851679381,3105.32985061235,-121.929016190675,1.38223706248172,NA,4.21675792274751,-54.1607306473879,-73.3672805285159,29.4046230362283,28.5746953968894,21.1145083901401,-20.2845807508017,-126.145774113422,-96.741151077194
1985,"New Hampshire",998000,1405,21,191,NA,266,927,31049,7608,21459,1982,1214,32263,140.781563126253,2.10420841683367,19.1382765531062,NA,26.6533066132265,92.8857715430862,3111.12224448898,762.324649298597,2150.2004008016,198.597194388778,121.643286573146,3232.76553106212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,"New Hampshire",1027000,1433,23,221,NA,242,947,32767,7754,22675,2338,1212,33979,139.532619279455,2.23953261927945,21.5189873417722,NA,23.5637779941577,92.2103213242454,3190.55501460565,755.014605647517,2207.8870496592,227.653359298929,118.013631937683,3308.56864654333,-1.2489438467978,0.135324202445787,2.38071078866594,NA,-3.08952861906872,-0.675450218840808,79.4327701166699,-7.31004365108004,57.6866488575984,29.0561649101513,-3.62965463546372,75.8031154812061
1987,"New Hampshire",1057000,1581,32,281,NA,280,988,34058,7344,24426,2288,1300,35358,149.57426679281,3.02743614001892,26.5846736045412,NA,26.4900662251656,93.4720908230842,3222.13812677389,694.796594134343,2310.87984862819,216.461684011353,122.989593188269,3345.12771996216,10.0416475133551,0.787903520739467,5.065686262769,NA,2.92628823100782,1.26176949883883,31.5831121682413,-60.2180115131746,102.992798968992,-11.191675287576,4.97596125058611,36.5590734188272
1988,"New Hampshire",1097000,1622,25,276,NA,231,1090,34951,7489,24964,2498,1346,36297,147.857793983592,2.27894257064722,25.1595259799453,NA,21.0574293527803,99.3618960802188,3186.05287146764,682.680036463081,2275.66089334549,227.71194165907,122.698268003646,3308.75113947129,-1.71647280921823,-0.748493569371702,-1.42514762459585,NA,-5.43263687238525,5.88980525713457,-36.0852553062496,-12.1165576712614,-35.2189552827053,11.2502576477173,-0.29132518462238,-36.3765804908721
1989,"New Hampshire",1107000,1865,36,327,NA,264,1238,37945,8157,27087,2701,1538,39483,168.473351400181,3.2520325203252,29.5392953929539,NA,23.8482384823848,111.833785004517,3427.73261065944,736.856368563686,2446.88346883469,243.992773261066,138.934056007227,3566.66666666667,20.615557416589,0.973089949677983,4.37976941300862,NA,2.79080912960451,12.4718889242979,241.6797391918,54.1763321006044,171.222575489201,16.2808316019957,16.2357880035804,257.915527195381
1990,"New Hampshire",1109252,1459,21,386,NA,302,750,38976,8158,28111,2707,1073,40049,131.53007612337,1.89316764810882,34.7982243890478,NA,27.2255537966125,67.6131302896006,3513.71915488996,735.450555870082,2534.23027409462,244.038324925265,96.7318517343219,3610.45100662428,-36.9432752768111,-1.35886487221639,5.25892899609383,NA,3.37731531422767,-44.2206547149162,85.9865442305222,-1.40581269360371,87.3468052599269,0.0455516641990243,-42.2022042729049,43.7843399576172
1991,"New Hampshire",1105000,1318,40,330,NA,365,583,36780,8126,26220,2434,988,37768,119.276018099548,3.61990950226244,29.8642533936652,NA,33.0316742081448,52.7601809954751,3328.50678733032,735.384615384615,2372.85067873303,220.27149321267,89.4117647058824,3417.9185520362,-12.2540580238221,1.72674185415363,-4.93397099538261,NA,5.80612041153231,-14.8529492941255,-185.212367559645,-0.0659404854665127,-161.379595361584,-23.7668317125953,-7.32008702843952,-192.532454588085
1992,"New Hampshire",1111000,1397,18,424,NA,367,588,32828,6909,23754,2165,973,33801,125.742574257426,1.62016201620162,38.1638163816382,NA,33.033303330333,52.9252925292529,2954.81548154815,621.872187218722,2138.07380738074,194.869486948695,87.5787578757876,3042.39423942394,6.46655615787823,-1.99974748606082,8.29956298797301,NA,0.00162912218823408,0.165111533777818,-373.691305782162,-113.512428165893,-234.776871352294,-25.4020062639748,-1.83300683009479,-375.524312612256
1993,"New Hampshire",1125000,1550,23,499,NA,307,721,31131,5795,23153,2183,1051,32182,137.777777777778,2.04444444444444,44.3555555555556,NA,27.2888888888889,64.0888888888889,2767.2,515.111111111111,2058.04444444444,194.044444444444,93.4222222222222,2860.62222222222,12.035203520352,0.424282428242825,6.19173917391739,NA,-5.74441444144415,11.163596359636,-187.615481548155,-106.761076107611,-80.0293629362936,-0.825042504250433,5.84346434643466,-181.77201720172
1994,"New Hampshire",1137000,1328,16,407,NA,308,597,29837,5275,22260,2302,921,30758,116.798592788039,1.40721196130167,35.7959542656113,NA,27.0888302550572,52.5065963060686,2624.18645558487,463.940193491645,1957.78364116095,202.462620932278,81.0026385224274,2705.1890941073,-20.9791849897391,-0.637232483142774,-8.5596012899443,NA,-0.20005863383172,-11.5822925828203,-143.013544415127,-51.1709176194665,-100.260803283494,8.41817648783351,-12.4195836997948,-155.433128114923
1995,"New Hampshire",1148000,1314,21,333,NA,314,646,29170,4806,22698,1666,981,30151,114.459930313589,1.82926829268293,29.006968641115,NA,27.3519163763066,56.2717770034843,2540.94076655052,418.641114982578,1977.17770034843,145.121951219512,85.4529616724739,2626.393728223,-2.33866247444985,0.422056331381256,-6.78898562449628,NA,0.263086121249454,3.76518069741572,-83.2456890343497,-45.2990785090663,19.3940591874823,-57.3406697127658,4.45032315004643,-78.795365884303
1996,"New Hampshire",1162000,1373,20,404,NA,317,632,31436,5063,24611,1762,969,32405,118.15834767642,1.72117039586919,34.7676419965577,NA,27.2805507745267,54.3889845094664,2705.33562822719,435.714285714286,2117.98623063683,151.635111876076,83.3907056798623,2788.72633390706,3.69841736283112,-0.108097896813736,5.76067335544268,NA,-0.0713656017799451,-1.88279249401788,164.394861676672,17.0731707317074,140.808530288401,6.51316065656354,-2.06225599261157,162.33260568406
1997,"New Hampshire",1173000,1328,16,395,NA,274,643,29635,4612,23430,1593,933,30568,113.213981244672,1.36402387041773,33.6743393009378,NA,23.3589087809037,54.8167092924126,2526.42796248934,393.179880647911,1997.44245524297,135.805626598465,79.539641943734,2605.96760443308,-4.94436643174818,-0.357146525451459,-1.09330269561989,NA,-3.92164199362301,0.427724782946179,-178.907665737851,-42.5344050663743,-120.543775393866,-15.8294852776103,-3.85106373612828,-182.758729473979
1998,"New Hampshire",1185000,1270,18,400,NA,255,597,27405,3852,22079,1474,870,28275,107.172995780591,1.51898734177215,33.7552742616034,NA,21.5189873417722,50.379746835443,2312.6582278481,325.063291139241,1863.20675105485,124.388185654008,73.4177215189873,2386.07594936709,-6.04098546408107,0.15496347135442,0.0809349606656085,NA,-1.83992143913151,-4.43696245696958,-213.769734641242,-68.1165895086709,-134.235704188115,-11.417440944457,-6.12192042474668,-219.891655065989
1999,"New Hampshire",1201134,1159,18,345,NA,257,539,26247,3698,21195,1354,814,27061,96.492148253234,1.49858383827283,28.7228569002293,NA,21.3964470242288,44.8742604905031,2185.18500017483,307.875724107385,1764.58246956626,112.72680650119,67.7692913530047,2252.95429152784,-10.6808475273567,-0.0204035034993197,-5.03241736137409,NA,-0.122540317543383,-5.5054863449399,-127.473227673267,-17.1875670318553,-98.6242814885925,-11.6613791528187,-5.6484301659826,-133.12165783925
2000,"New Hampshire",1235786,2167,22,522,NA,453,1170,27901,4992,20761,2148,1645,29546,175.353985236926,1.78024350494341,42.2403231627482,NA,36.6568321699712,94.6765863992633,2257.75336506483,403.953435303523,1679.98342755137,173.81650220993,133.113662074178,2390.867027139,78.8618369836921,0.28165966667058,13.517466262519,NA,15.2603851457424,49.8023259087602,72.5683648899903,96.0777111961382,-84.5990420148876,61.0896957087398,65.3443707211731,137.912735611164
2001,"New Hampshire",1259359,2144,17,458,NA,445,1224,27089,4889,20060,2140,1686,28775,170.245339097112,1.34989308052747,36.3677076989167,NA,35.3354365196898,97.1923017979782,2151.01492108287,388.213368864637,1592.87383502242,169.927717195812,133.877631398195,2284.89255248106,-5.10864613981403,-0.430350424415938,-5.87261546383158,NA,-1.3213956502814,2.51571539871487,-106.738443981957,-15.7400664388867,-87.1095925289521,-3.88878501411804,0.763969324017552,-105.974474657939
2002,"New Hampshire",1274405,2056,12,446,NA,413,1185,26250,4838,19468,1944,1610,27860,161.330189382496,0.941615891337526,34.9967239613781,NA,32.4072802601999,92.9845692695807,2059.78476230084,379.628140190913,1527.61484771325,152.541774396679,126.333465421118,2186.11822772196,-8.91514971461595,-0.408277189189949,-1.37098373753862,NA,-2.92815625948992,-4.20773252839747,-91.2301587820302,-8.58522867372403,-65.2589873091736,-17.3859427991323,-7.54416597707734,-98.774324759107
2003,"New Hampshire",1288705,1937,17,438,NA,480,1002,26456,4589,19934,1933,1499,27955,150.305927268071,1.31915372408736,33.9876077147214,NA,37.246693385996,77.7524724432667,2052.91358379148,356.093908225699,1546.82413740926,149.995538156521,116.31831955335,2169.23190334483,-11.0242621144247,0.377537832749833,-1.00911624665669,NA,4.83941312579616,-15.232096826314,-6.87117850935738,-23.5342319652132,19.2092896960132,-2.54623624015775,-10.015145867768,-16.8863243771261
2004,"New Hampshire",1299169,2202,17,466,NA,500,1219,26658,4979,19723,1956,1736,28394,169.492960500135,1.30852875953783,35.869082467331,NA,38.4861399864067,93.8292092868595,2051.92703951526,383.244981984638,1518.1242779038,150.557779626823,133.623878032804,2185.55091754806,19.1870332320637,-0.0106249645495313,1.88147475260968,NA,1.23944660041068,16.0767368435928,-0.986544276221593,27.1510737589384,-28.6998595054613,0.562241470301529,17.305558479454,16.3190142032327
2005,"New Hampshire",1306819,1761,19,406,NA,365,971,24031,4192,18493,1346,1355,25386,134.754698240537,1.45391213320284,31.067806635808,NA,27.9304172957387,74.3025621757872,1838.89276173671,320.778929599279,1415.11563575369,102.998196383738,103.686891604729,1942.57965334143,-34.7382622595983,0.145383373665011,-4.80127583152302,NA,-10.555722690668,-19.5266471110724,-213.034277778554,-62.466052385359,-103.00864215011,-47.5595832430851,-29.9369864280753,-242.971264206629
2006,"New Hampshire",1314895,1785,13,295,NA,435,1042,26060,4395,20179,1486,1490,27550,135.752284402937,0.988672099293099,22.4352514839588,NA,33.082489476346,79.2458713433392,1981.90730058294,334.247221261013,1534.64725320273,113.012826119196,113.317032918978,2095.22433350191,0.997586162400381,-0.465240033909739,-8.63255515184922,NA,5.15207218060728,4.94330916755204,143.014538846231,13.4682916617344,119.531617449039,10.0146297354579,9.6301413142496,152.64468016048
2007,"New Hampshire",1315828,1896,12,357,NA,451,1076,26394,5074,19909,1411,1539,27933,144.091780992653,0.911973297421852,27.1312055983001,NA,34.2749964281046,81.773605668826,2005.88526767936,385.612709259873,1513.03969819764,107.232860221853,116.960575394352,2122.84584307372,8.3394965897154,-0.0766988018712479,4.69595411434128,NA,1.19250695175857,2.52773432548682,23.977967096426,51.3654879988596,-21.6075550050907,-5.77996589734312,3.64354247537413,27.6215095718003
2008,"New Hampshire",1315809,2054,14,385,NA,421,1234,28387,4266,22714,1407,1669,30056,156.101683451018,1.06398421047432,29.2595657880437,NA,31.9955251864062,93.7826082660933,2157.37998448103,324.21118870596,1726.2383826224,106.930413152669,126.842117662974,2284.222102144,12.0099024583651,0.152010913052465,2.12836018974363,NA,-2.27947124169835,12.0090025972673,151.494716801668,-61.4015205539133,213.198684424765,-0.302447069183899,9.88154226862143,161.37625907029
2009,"New Hampshire",1324575,2125,11,399,NA,454,1261,28790,4915,22748,1127,1726,30516,160.428816790291,0.830455051620331,30.1228695996829,NA,34.2751448577846,95.2003472812034,2173.52735783176,371.062416246721,1717.38104675084,85.0838948341921,130.305947190608,2303.83330502237,4.32713333927362,-0.233529158853986,0.863303811639209,NA,2.27961967137834,1.41773901511007,16.1473733507273,46.851227540761,-8.8573358715571,-21.8465183184767,3.46382952763443,19.6112028783609
2010,"New Hampshire",1316807,2204,13,411,NA,450,1330,29230,5444,22789,997,1793,31023,167.374565900698,0.987236550230975,31.2118632419178,NA,34.1735728926107,101.001893215938,2219.7634125578,413.424290727495,1730.6256725549,75.7134492754063,136.16270265878,2355.92611521658,6.94574911040644,0.156781498610644,1.08899364223484,NA,-0.101571965173889,5.80154593473485,46.2360547260432,42.3618744807739,13.2446258040552,-9.37044555878576,5.85675546817157,52.092810194215
2011,"New Hampshire",1317807,2864,16,581,NA,509,1758,32756,6244,25398,1114,2283,35039,217.330762395404,1.21413833740449,44.0883983770006,NA,38.6247758586804,133.403449822318,2485.64471125134,473.817486172103,1927.29284333745,84.5343817417877,173.242364018403,2658.88707526975,49.9561964947062,0.226901787173516,12.8765351350828,NA,4.45120296606968,32.4015566063802,265.881298693543,60.393195444608,196.667170782554,8.82093246638135,37.0796613596234,302.960960053167
2012,"New Hampshire",1321617,2841,15,486,NA,471,1869,32074,5988,25024,1062,2355,34429,214.963941898447,1.13497329407839,36.7731347281398,NA,35.6381614340615,141.417672442167,2426.87556228469,453.081338996093,1893.43811406784,80.35610922075,178.190807170307,2605.06636945499,-2.36682049695673,-0.0791650433261006,-7.31526364886074,NA,-2.98661442461891,8.01422261984899,-58.7691489666577,-20.7361471760092,-33.8547292696112,-4.17827252103764,4.94844315190397,-53.8207058147541
2013,"New Hampshire",1322616,2952,21,522,778,647,1506,29278,4979,23355,944,2174,31452,223.194033642418,1.58776243444809,39.4672376562812,58.8228178095532,48.918204527996,113.86524887042,2213.64326456054,376.450912434146,1765.8186503112,71.3737018151905,164.371215832865,2378.0144803934,8.23009174397063,0.452789140369704,2.69410292814135,NA,13.2800430939346,-27.552423571747,-213.232297724148,-76.6304265619477,-127.619463756641,-8.98240740555954,-13.8195913374427,-227.051889061591
2014,"New Hampshire",1326813,2602,12,458,594,537,1459,26041,4162,21022,857,2008,28049,196.109022145547,0.904422853861094,34.5188055890318,44.7689312661242,40.472922710284,109.962745315278,1962.67296144973,313.68399314749,1584.39810282233,64.5908654799131,151.340090879423,2114.01305232915,-27.0850114968705,-0.683339580587,-4.94843206724943,-14.053886543429,-8.44528181771206,-3.9025035551424,-250.970303110808,-62.7669192866562,-181.420547488874,-6.78283633527735,-13.0311249534414,-264.00142806425
2015,"New Hampshire",1330111,2692,15,468,644,475,1558,23453,3482,19076,895,2048,25501,202.389123915222,1.127725430434,35.1850334295408,48.4170118132998,35.7113052970767,117.133081374412,1763.23630133124,261.782663251413,1434.1660207306,67.2876173492288,153.972112101922,1917.20841343316,6.28010176967484,0.223302576572907,0.66622784050908,3.64808054717563,-4.76161741320726,7.17033605913356,-199.436660118487,-51.9013298960767,-150.232082091726,2.69675186931561,2.63202122249922,-196.804638895988
2016,"New Hampshire",1335015,2668,19,NA,609,431,1609,20323,2989,16454,880,2059,22382,199.847941783426,1.42320498271555,NA,45.6174649723037,32.2842814500212,120.522990378385,1522.3049928278,223.892615438778,1232.49551503167,65.9168623573518,154.230476811122,1676.53546963892,-2.54118213179643,0.295479552281549,NA,-2.79954684099611,-3.42702384705554,3.38990900397366,-240.931308503446,-37.890047812635,-201.670505698934,-1.37075499187696,0.25836470919964,-240.672943794247
2017,"New Hampshire",1342795,2668,14,NA,663,419,1572,18555,2574,15066,915,2005,20560,198.690045762756,1.0426014395347,NA,49.3746253151077,31.2035716546457,117.069247353468,1381.81926504046,191.689721811594,1121.98809200213,68.1414512267323,149.315420447648,1531.1346854881,-1.1578960206696,-0.380603543180848,NA,3.75716034280399,-1.08070979537544,-3.45374302491732,-140.485727787339,-32.2028936271834,-110.507423029537,2.22458886938051,-4.91505636347361,-145.400784150813
1985,"New Jersey",7562000,41172,407,2424,NA,19282,19059,344067,79923,213907,50237,38748,382815,544.459137794234,5.38217402803491,32.0550119016133,NA,254.985453583708,252.036498280878,4549.94710394076,1056.90293573129,2828.70933615446,664.334832055012,512.404125892621,5062.35122983338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,"New Jersey",7620000,43623,399,2531,NA,20473,20220,355764,81595,215073,59096,41092,396856,572.48031496063,5.23622047244094,33.2152230971129,NA,268.674540682415,265.354330708661,4668.8188976378,1070.80052493438,2822.48031496063,775.538057742782,539.265091863517,5208.08398950131,28.0211771663955,-0.145953555593967,1.16021119549954,NA,13.6890870987066,13.3178324277834,118.87179369704,13.8975892030953,-6.22902119382661,111.20322568777,26.860965970896,145.732759667934
